id,cidade,area,quartos,banheiros,estacionamento,andares,animais,moveis,taxa_condominio,aluguel,seguro_incendio,total
9146,Porto Alegre,326,4,7,4,-,true,true,0,420000,,444800
9147,São Paulo,240,4,4,3,4,true,true,800000,200000,,1203000
9148,Campinas,35,1,1,0,-,true,true,0,160000,,162500
9149,Rio de Janeiro,110,3,1,0,1,true,true,110000,180000,,305500
9150,São Paulo,103,2,3,2,17,true,true,700000,900000,,1662000
9151,São Paulo,273,3,5,4,5,true,true,269500,1090000,,1479000
9152,São Paulo,250,4,5,2,-,true,true,0,800000,,845900
9153,Porto Alegre,67,2,2,1,2,true,true,41300,124000,,172700
9154,São Paulo,45,1,1,1,3,true,true,200000,485000,,724600
9155,São Paulo,19,1,1,0,-,true,true,0,120000,,121600
9156,Rio de Janeiro,90,3,2,1,13,true,true,130000,205000,,360700
9157,São Paulo,143,3,3,2,20,true,true,190000,840000,,1095000
9158,São Paulo,75,2,1,1,14,true,true,120000,238000,,380700
9159,Rio de Janeiro,115,3,2,1,2,true,true,120000,290000,,445500
9160,Belo Horizonte,100,3,2,2,3,true,true,40000,230000,,289600
9161,São Paulo,63,2,2,1,19,true,true,18400,440000,,477600
9162,Rio de Janeiro,70,2,2,1,2,true,true,110000,250000,,386300
9163,Belo Horizonte,80,3,2,2,1,true,true,40000,250000,,306000
9164,São Paulo,215,3,4,2,-,true,true,0,500000,,539400
9165,Campinas,75,3,2,1,3,true,true,55000,212500,,276900
9166,São Paulo,35,1,1,0,1,true,true,25000,130500,,157200
9167,São Paulo,400,3,5,4,11,true,true,383000,350000,,879400
9168,Porto Alegre,109,4,2,3,1,true,true,28000,195000,,232200
9169,Rio de Janeiro,75,2,2,1,3,true,true,68400,180000,,259200
9170,São Paulo,23,1,1,0,25,true,true,39900,215000,,257700
9171,São Paulo,172,4,3,2,5,true,true,105000,830000,,963600
9172,São Paulo,73,2,2,1,16,true,true,55000,216000,,284300
9173,Porto Alegre,25,1,1,0,12,true,true,24000,75000,,102300
9174,Campinas,56,2,1,1,2,true,true,42000,105000,,150800
9175,São Paulo,96,2,1,2,3,true,true,88000,164800,,262900
9176,São Paulo,240,3,2,3,-,true,true,0,590000,,648900
9177,São Paulo,57,2,1,1,24,true,true,54000,350000,,422000
9178,Rio de Janeiro,130,3,2,1,9,true,true,200000,870000,,1146000
9179,São Paulo,35,1,1,1,10,true,true,140000,280000,,444100
9180,São Paulo,115,3,2,1,8,true,true,82600,230000,,335100
9181,Porto Alegre,45,2,1,0,2,true,true,7400,104000,,117200
9182,Rio de Janeiro,40,1,1,0,2,true,true,45000,239000,,298500
9183,Rio de Janeiro,95,3,1,1,-,true,true,143400,350000,,521000
9184,São Paulo,60,2,2,1,11,true,true,168000,600000,,795700
9185,Campinas,160,4,2,2,16,true,true,144800,280000,,449100
9186,São Paulo,315,3,4,3,15,true,true,171500,500000,,711900
9187,Belo Horizonte,365,4,4,3,8,true,true,350000,880000,,1288000
9188,São Paulo,45,2,1,1,4,true,true,28400,110000,,139800
9189,Rio de Janeiro,108,2,1,0,1,true,true,45000,212500,,265000
9190,Campinas,76,3,2,2,3,true,true,45000,220000,,279800
9191,Belo Horizonte,140,4,3,2,9,true,true,172000,400000,,605800
9192,Belo Horizonte,30,1,1,0,3,true,true,0,75000,,81700
9193,Campinas,50,2,2,1,2,true,true,26200,140000,,174300
9194,São Paulo,16,1,1,0,1,true,true,0,85000,,87000
9195,Porto Alegre,110,2,1,0,1,true,true,26000,210000,,248300
9196,São Paulo,270,4,4,4,-,true,true,0,1080000,,1176000
9197,São Paulo,125,3,1,0,4,true,true,65000,270000,,352700
9198,Campinas,46,2,1,1,3,true,true,25000,97000,,127500
9199,São Paulo,55,2,2,1,21,true,true,48000,200000,,251500
9200,São Paulo,82,3,2,2,8,true,true,90300,150000,,248200
9201,Rio de Janeiro,42,1,1,0,9,true,true,68200,180000,,256200
9202,Belo Horizonte,285,3,2,0,6,true,true,100000,600000,,757200
9203,São Paulo,76,2,2,1,6,true,true,50000,135000,,187300
9204,Rio de Janeiro,338,4,2,2,-,true,true,0,430000,,455600
9205,São Paulo,300,6,8,3,-,true,true,0,1090000,,1298000
9206,São Paulo,30,1,1,1,10,true,true,170000,460000,,635900
9207,São Paulo,320,5,5,3,-,true,true,32000,800000,,870800
9208,Porto Alegre,80,2,1,0,1,true,true,17100,190000,,214900
9209,São Paulo,43,1,1,0,6,true,true,35000,108000,,150100
9210,São Paulo,102,2,2,2,-,true,true,0,340000,,370000
9211,São Paulo,47,2,1,1,1,true,true,35000,100000,,136300
9212,Rio de Janeiro,120,4,2,1,5,true,true,189000,1200000,,1441000
9213,Belo Horizonte,178,3,3,3,10,true,true,184000,750000,,998200
9214,São Paulo,27,1,1,0,-,true,true,0,148000,,149900
9215,Rio de Janeiro,174,4,2,1,1,true,true,168200,240000,,461300
9216,São Paulo,40,1,1,1,5,true,true,35000,178000,,215300
9217,São Paulo,64,1,2,1,3,true,true,80000,260000,,343300
9218,Belo Horizonte,252,3,4,1,1,true,true,25000,250000,,294900
9219,Porto Alegre,85,2,1,0,1,true,true,40000,87000,,133900
9220,São Paulo,101,3,2,2,7,true,true,109700,320000,,465700
9221,Porto Alegre,44,1,2,0,3,true,true,14000,135000,,161000
9222,São Paulo,200,3,2,1,5,true,true,161800,238000,,419000
9223,Belo Horizonte,55,2,2,1,2,true,true,20200,100000,,128300
9224,São Paulo,200,4,3,3,14,true,true,240000,640000,,888200
9225,São Paulo,240,3,3,3,3,true,true,413200,380000,,893300
9226,Rio de Janeiro,90,3,2,1,6,true,true,127000,317000,,470600
9227,São Paulo,31,1,1,0,22,true,true,33000,133000,,167700
9228,Belo Horizonte,240,4,3,4,3,true,true,267700,720000,,1013000
9229,Belo Horizonte,118,4,3,3,4,true,true,92000,250000,,378000
9230,São Paulo,350,4,5,2,-,true,true,0,1500000,,1589000
9231,São Paulo,65,3,2,1,5,true,true,52600,209000,,266400
9232,Rio de Janeiro,145,3,2,1,3,true,true,240000,580000,,877500
9233,São Paulo,93,3,2,2,18,true,true,100000,340000,,465300
9234,São Paulo,98,1,2,2,4,true,true,175000,840000,,1084000
9235,São Paulo,174,3,1,2,-,true,true,0,360000,,393900
9236,São Paulo,160,4,4,3,6,true,true,164600,470000,,715600
9237,São Paulo,200,4,5,3,3,true,true,165000,370000,,599700
9238,São Paulo,80,2,2,2,-,true,true,5000,185000,,210100
9239,São Paulo,50,2,1,1,3,true,true,52000,149000,,202900
9240,Belo Horizonte,115,3,3,3,4,true,true,65500,310000,,406900
9241,São Paulo,20,1,1,0,-,true,true,60200,180000,,255500
9242,Campinas,12732,3,2,0,3,true,true,70000,160000,,241700
9243,São Paulo,38,1,1,0,1,true,true,33000,300000,,340700
9244,Porto Alegre,42,1,1,1,2,true,true,26000,120000,,154300
9245,São Paulo,380,2,4,0,21,true,true,349000,680000,,1324000
9246,Belo Horizonte,70,2,1,1,6,true,true,50000,150000,,208300
9247,São Paulo,37,1,1,1,1,true,true,170000,119600,,291200
9248,Rio de Janeiro,31,1,1,0,5,true,true,40000,135000,,183500
9249,São Paulo,156,2,4,2,11,true,true,269000,1000000,,1334000
9250,São Paulo,100,3,3,2,3,true,true,110000,435000,,585600
9251,Belo Horizonte,50,2,1,1,2,true,true,22600,75000,,98600
9252,São Paulo,116,2,2,2,8,true,true,121500,800000,,956700
9253,São Paulo,25,1,1,0,-,true,true,2000,120000,,126400
9254,Belo Horizonte,260,4,5,0,21,true,true,192000,1300000,,1523000
9255,Porto Alegre,102,2,1,0,3,true,true,40700,160000,,213400
9256,São Paulo,160,2,3,2,12,true,true,150000,421000,,598900
9257,Belo Horizonte,95,3,2,2,3,true,true,88200,220000,,328500
9258,São Paulo,189,4,4,4,12,true,true,232600,1200000,,1530000
9259,São Paulo,22,1,1,1,14,true,true,45000,190000,,245900
9260,São Paulo,400,4,3,3,-,true,true,0,700000,,800600
9261,Belo Horizonte,280,4,4,5,10,true,true,85000,650000,,782100
9262,Porto Alegre,45,1,1,0,2,true,true,34000,95000,,134600
9263,São Paulo,50,2,1,1,5,true,true,65000,126000,,202600
9264,São Paulo,61,3,2,0,-,true,true,40000,150000,,201600
9265,Rio de Janeiro,100,2,2,1,4,true,true,86000,160000,,248100
9266,São Paulo,78,2,2,1,2,true,true,56000,275000,,334500
9267,Rio de Janeiro,140,3,2,1,6,true,true,190000,500000,,729900
9268,São Paulo,220,3,4,2,7,true,true,200000,390000,,670000
9269,Belo Horizonte,105,3,2,2,4,true,true,35000,150000,,200500
9270,Belo Horizonte,550,3,3,5,-,true,true,0,750000,,797300
9271,São Paulo,250,4,6,4,12,true,true,300000,1450000,,1856000
9272,Rio de Janeiro,30,1,1,0,7,true,true,70000,155000,,232800
9273,Belo Horizonte,90,2,3,2,15,true,true,105400,210000,,337800
9274,São Paulo,110,2,3,2,6,true,true,150000,231000,,424900
9275,São Paulo,65,2,2,2,6,true,true,71700,200000,,274300
9276,São Paulo,160,1,4,2,2,true,true,100000,350000,,455500
9277,São Paulo,34,1,1,1,4,true,true,55000,380000,,450800
9278,Porto Alegre,65,2,1,1,1,true,true,50000,95000,,150200
9279,São Paulo,355,4,5,5,21,true,true,570000,1500000,,2387000
9280,Belo Horizonte,100,2,1,0,13,true,true,75000,120000,,364600
9281,Campinas,320,3,3,2,9,true,true,200000,850000,,1095000
9282,Rio de Janeiro,42,1,1,0,4,true,true,48000,190000,,248900
9283,São Paulo,79,2,2,1,2,true,true,67800,280000,,351800
9284,São Paulo,130,2,2,2,3,true,true,175000,300000,,507300
9285,São Paulo,84,2,2,0,1,true,true,85000,600000,,717700
9286,Campinas,300,3,3,4,-,true,true,100,380000,,430900
9287,São Paulo,74,2,1,1,2,true,true,65000,170000,,237200
9288,São Paulo,450,4,4,3,-,true,true,0,1150000,,1255000
9289,Porto Alegre,27,1,1,0,2,true,true,10000,96000,,115000
9290,São Paulo,84,3,2,2,7,true,true,90000,280000,,447600
9291,São Paulo,93,3,3,0,16,true,true,122100,550000,,715800
9292,Porto Alegre,58,2,2,2,12,true,true,45000,255000,,303800
9293,Campinas,130,3,2,0,-,true,true,0,140000,,143200
9294,São Paulo,35,1,1,1,9,true,true,105000,260000,,400000
9295,São Paulo,156,3,2,1,17,true,true,150000,550000,,733700
9296,São Paulo,250,4,3,3,-,true,true,0,500000,,541000
9297,Belo Horizonte,109,3,2,2,2,true,true,40000,180000,,235400
9298,Campinas,40,1,2,1,7,true,true,55000,80700,,140300
9299,Belo Horizonte,75,3,2,1,5,true,true,48700,128000,,189400
9300,São Paulo,100,3,3,2,13,true,true,98000,630000,,785100
9301,São Paulo,60,2,1,1,5,true,true,54500,121000,,184600
9302,Campinas,110,3,3,2,-,true,true,56000,320000,,389700
9303,Belo Horizonte,63,3,1,1,3,true,true,20000,100000,,127900
9304,São Paulo,550,3,5,8,-,true,true,0,1000000,,1398000
9305,São Paulo,112,3,2,2,12,true,true,123900,267000,,413100
9306,São Paulo,115,3,2,1,-,true,true,0,1000000,,1015000
9307,Belo Horizonte,65,2,1,1,3,true,true,56600,110000,,176500
9308,Belo Horizonte,65,3,2,2,2,true,true,18000,91300,,119600
9309,Rio de Janeiro,200,4,2,1,7,true,true,218800,425000,,689300
9310,Rio de Janeiro,46,2,1,1,8,true,true,75000,180000,,280400
9311,São Paulo,320,4,5,4,-,true,true,0,700000,,780600
9312,Rio de Janeiro,140,3,2,0,2,true,true,134500,320000,,488700
9313,Porto Alegre,87,3,3,2,5,true,true,130000,400000,,550900
9314,Belo Horizonte,78,1,1,1,15,true,true,77500,230000,,323400
9315,São Paulo,25,1,1,0,7,true,true,29000,200000,,244600
9316,São Paulo,50,2,2,1,6,true,true,56000,280000,,346300
9317,Rio de Janeiro,40,1,1,0,4,true,true,53000,194900,,260500
9318,Rio de Janeiro,30,1,1,1,3,true,true,0,50000,,50700
9319,Belo Horizonte,65,3,1,1,2,true,true,17500,110000,,129000
9320,Porto Alegre,181,3,3,2,-,true,true,28600,240000,,402900
9321,Belo Horizonte,503,5,5,4,-,true,true,0,600000,,650600
9322,São Paulo,50,1,1,0,-,true,true,0,120000,,121900
9323,Rio de Janeiro,180,3,3,1,4,true,true,230000,650000,,900100
9324,São Paulo,180,3,3,2,1,true,true,200000,720000,,1019000
9325,Porto Alegre,75,2,1,0,2,true,true,18000,160000,,180400
9326,Belo Horizonte,70,3,2,1,1,true,true,37700,95000,,141000
9327,Porto Alegre,40,1,1,0,3,true,true,0,200000,,203000
9328,São Paulo,100,3,2,1,2,true,true,45000,160000,,212100
9329,São Paulo,22,1,1,1,25,true,true,47100,220000,,275400
9330,São Paulo,50,2,2,1,12,true,true,40000,120000,,174000
9331,São Paulo,90,3,1,2,6,true,true,125000,410000,,570200
9332,Belo Horizonte,150,3,3,2,-,true,true,0,340000,,372100
9333,São Paulo,20,1,1,0,3,true,true,15000,314200,,339900
9334,São Paulo,120,2,1,1,-,true,true,0,350000,,365300
9335,Rio de Janeiro,50,2,2,1,5,true,true,44000,145000,,195900
9336,Rio de Janeiro,93,2,2,1,4,true,true,20000,120000,,148000
9337,São Paulo,18,1,1,0,-,true,true,0,172000,,174200
9338,Porto Alegre,30,1,1,0,16,true,true,26000,149000,,178700
9339,São Paulo,80,2,1,1,-,true,true,48400,160000,,224000
9340,Porto Alegre,46,1,1,1,5,true,true,45000,150000,,201800
9341,Rio de Janeiro,90,2,2,0,4,true,true,73500,100000,,184500
9342,Rio de Janeiro,75,2,2,0,2,true,true,59100,240000,,317200
9343,Belo Horizonte,136,4,3,3,9,true,true,124000,390000,,562600
9344,Campinas,30,1,1,0,1,true,true,7000,110000,,119300
9345,Rio de Janeiro,58,2,2,1,1,true,true,76100,119000,,207200
9346,São Paulo,95,2,2,0,1,true,true,62100,155000,,227300
9347,Porto Alegre,39,1,1,0,3,true,true,29000,55000,,87300
9348,Belo Horizonte,170,4,3,3,6,true,true,180000,600000,,876100
9349,Campinas,59,2,1,1,1,true,true,43700,100000,,147000
9350,Belo Horizonte,46,1,1,1,4,true,true,87000,250000,,356200
9351,São Paulo,124,3,1,0,8,true,true,120000,120000,,251600
9352,Rio de Janeiro,160,4,3,2,2,true,true,155000,620000,,820500
9353,Belo Horizonte,85,3,1,1,1,true,true,27500,160000,,195900
9354,Rio de Janeiro,80,2,1,1,4,true,true,80000,249900,,344900
9355,Campinas,50,1,1,1,2,true,true,71800,160000,,235200
9356,São Paulo,110,3,3,3,17,true,true,125000,450000,,616300
9357,Belo Horizonte,62,2,1,1,2,true,true,10000,105000,,124800
9358,São Paulo,500,4,6,6,-,true,true,0,551000,,767700
9359,São Paulo,230,3,4,2,12,true,true,266200,590000,,931700
9360,Belo Horizonte,115,3,3,1,1,true,true,48500,175000,,243100
9361,Belo Horizonte,285,4,4,2,-,true,true,0,300000,,325000
9362,São Paulo,89,3,3,2,8,true,true,96500,380000,,496400
9363,São Paulo,49,2,1,1,2,true,true,50300,98500,,150100
9364,Belo Horizonte,500,4,6,4,-,true,true,0,1500000,,1568000
9365,São Paulo,35,1,1,1,1,true,true,44400,348600,,409900
9366,Porto Alegre,58,2,1,1,1,true,true,30000,135000,,169500
9367,Campinas,300,4,5,2,-,true,true,0,600000,,609100
9368,Porto Alegre,58,1,1,0,2,true,true,30900,70000,,104800
9369,São Paulo,800,5,7,6,-,true,true,100,1500000,,1728000
9370,São Paulo,60,2,1,1,5,true,true,60000,330000,,400900
9371,São Paulo,200,4,4,2,-,true,true,0,552500,,577600
9372,Campinas,420,4,5,4,-,true,true,60000,722500,,851800
9373,Campinas,165,3,2,0,-,true,true,0,300000,,317500
9374,Belo Horizonte,260,4,3,4,-,true,true,0,450000,,505400
9375,São Paulo,55,2,1,0,-,true,true,0,160000,,167500
9376,Rio de Janeiro,55,1,1,0,1,true,true,58500,80000,,139600
9377,São Paulo,47,2,1,0,1,true,true,0,160000,,162100
9378,São Paulo,38,1,1,0,5,true,true,81900,165000,,249000
9379,Rio de Janeiro,60,2,1,0,-,true,true,0,180000,,190000
9380,Belo Horizonte,90,3,2,1,3,true,true,50000,180000,,250700
9381,Belo Horizonte,70,2,1,2,1,true,true,22200,160000,,194400
9382,Rio de Janeiro,41,1,1,1,2,true,true,210000,320000,,567900
9383,São Paulo,35,1,1,1,1,true,true,44400,348600,,409900
9384,São Paulo,70,2,1,1,9,true,true,62800,310000,,387600
9385,Campinas,43,1,1,1,5,true,true,51800,90000,,147500
9386,Rio de Janeiro,80,1,1,0,4,true,true,0,400000,,420200
9387,Belo Horizonte,251,3,3,4,16,true,true,300000,1200000,,1662000
9388,São Paulo,185,4,5,4,5,true,true,280000,710000,,1107000
9389,São Paulo,520,3,4,2,-,true,true,0,900000,,1064000
9390,São Paulo,30,1,1,0,1,true,true,5000,115000,,126500
9391,São Paulo,387,3,5,3,7,true,true,460000,700000,,1302000
9392,Rio de Janeiro,65,2,2,1,2,true,true,53200,182000,,242500
9393,São Paulo,155,3,3,2,-,true,true,0,265000,,292300
9394,Porto Alegre,90,2,1,0,2,true,true,0,138000,,142200
9395,Porto Alegre,61,2,1,2,4,true,true,35000,220000,,258400
9396,São Paulo,60,2,1,0,1,true,true,0,110000,,117000
9397,São Paulo,250,4,4,4,14,true,true,260000,360000,,624600
9398,Belo Horizonte,57,2,1,1,3,true,true,22500,80000,,103600
9399,São Paulo,36,1,1,1,8,true,true,32300,215000,,258600
9400,Campinas,231,3,5,4,4,true,true,220000,1200000,,1500000
9401,São Paulo,67,3,1,1,2,true,true,59200,290000,,367900
9402,São Paulo,120,1,2,2,4,true,true,310000,420000,,810400
9403,São Paulo,215,3,4,2,9,true,true,180000,700000,,933900
9404,Campinas,100,4,3,1,4,true,true,75000,224000,,303600
9405,Rio de Janeiro,50,2,1,1,5,true,true,43000,115000,,160400
9406,Porto Alegre,40,1,1,1,11,true,true,130000,120000,,258600
9407,São Paulo,20,1,1,0,5,true,true,60200,180000,,255500
9408,São Paulo,96,2,2,2,23,true,true,80000,400000,,512400
9409,Porto Alegre,42,1,1,0,1,true,true,25000,98500,,129900
9410,Porto Alegre,37,1,1,0,4,true,true,33500,160000,,202600
9411,Porto Alegre,110,2,2,1,1,true,true,25000,145300,,174500
9412,São Paulo,25,1,1,0,-,true,true,2000,120000,,126400
9413,São Paulo,96,2,2,2,5,true,true,120000,160000,,322100
9414,São Paulo,98,3,2,0,-,true,true,58000,158000,,224200
9415,São Paulo,70,2,1,0,1,true,true,35000,105000,,153000
9416,Rio de Janeiro,127,1,2,1,18,true,true,85000,630000,,767200
9417,São Paulo,138,3,3,2,11,true,true,96000,300000,,409900
9418,Rio de Janeiro,79,2,2,1,4,true,true,83800,166400,,258400
9419,São Paulo,45,1,1,0,-,true,true,0,103000,,104600
9420,São Paulo,35,1,1,0,-,true,true,0,110000,,120100
9421,São Paulo,180,3,4,3,5,true,true,280000,900000,,1304000
9422,Campinas,220,3,5,3,4,true,true,200000,790000,,1042000
9423,Porto Alegre,72,2,2,2,12,true,true,50000,210000,,268700
9424,Rio de Janeiro,150,3,3,0,10,true,true,85000,600000,,739500
9425,São Paulo,40,1,1,1,-,true,true,0,130000,,138800
9426,São Paulo,45,2,1,1,25,true,true,37500,175600,,217600
9427,Belo Horizonte,100,3,3,1,3,true,true,30000,140000,,171900
9428,São Paulo,140,3,2,2,2,true,true,148000,370000,,539400
9429,Porto Alegre,313,3,3,4,5,true,true,65000,450000,,536600
9430,São Paulo,25,1,1,0,5,true,true,27000,260000,,297000
9431,Rio de Janeiro,300,5,4,5,-,true,true,0,408000,,437700
9432,Porto Alegre,28,1,1,0,4,true,true,20000,50000,,73300
9433,São Paulo,249,4,4,3,-,true,true,0,680000,,690300
9434,Porto Alegre,112,4,2,1,2,true,true,76500,188000,,274800
9435,Porto Alegre,50,2,1,1,3,true,true,26800,90000,,121500
9436,São Paulo,80,2,2,2,6,true,true,177000,300000,,484800
9437,Belo Horizonte,117,2,1,0,-,true,true,0,200000,,222400
9438,Porto Alegre,85,2,2,1,8,true,true,50000,280000,,344100
9439,São Paulo,45,1,1,0,7,true,true,26500,127500,,155700
9440,São Paulo,76,3,2,2,8,true,true,67900,340000,,432400
9441,Rio de Janeiro,30,1,1,0,5,true,true,110000,50500,,169700
9442,Porto Alegre,20,1,1,1,-,true,true,0,95000,,103900
9443,São Paulo,250,2,2,8,-,true,true,0,450000,,502700
9444,São Paulo,60,2,2,1,1,true,true,86200,251400,,340800
9445,Porto Alegre,65,2,2,1,2,true,true,68000,130000,,214100
9446,Campinas,55,1,1,1,1,true,true,60000,223000,,285900
9447,São Paulo,150,2,1,2,-,true,true,0,550000,,558300
9448,São Paulo,55,2,1,1,6,true,true,45000,170000,,228300
9449,São Paulo,40,1,1,0,-,true,true,0,65000,,66000
9450,Rio de Janeiro,27,1,1,0,2,true,true,0,240000,,245600
9451,Porto Alegre,99,3,3,1,2,true,true,60000,250000,,330400
9452,Rio de Janeiro,100,3,2,1,2,true,true,130000,419000,,572500
9453,São Paulo,425,3,4,4,7,true,true,571900,1100000,,1994000
9454,São Paulo,44,2,1,1,12,true,true,40000,134000,,175700
9455,São Paulo,76,1,1,1,-,true,true,0,140000,,143900
9456,São Paulo,100,3,2,1,4,true,true,120000,665000,,813500
9457,Belo Horizonte,380,4,5,4,-,true,true,0,850000,,949700
9458,São Paulo,292,4,3,3,8,true,true,270000,1148000,,1503000
9459,São Paulo,350,5,3,6,-,true,true,0,567000,,684000
9460,São Paulo,420,4,5,0,-,true,true,0,646000,,803800
9461,Rio de Janeiro,100,2,1,1,4,true,true,170000,500000,,676500
9462,Belo Horizonte,80,2,1,0,2,true,true,0,115000,,124100
9463,Porto Alegre,61,2,1,1,2,true,true,21000,170000,,198500
9464,Campinas,48,2,1,0,2,true,true,25000,70000,,97700
9465,Campinas,100,3,2,8,-,true,true,0,200000,,211300
9466,São Paulo,50,2,1,1,1,true,true,61100,289500,,367600
9467,São Paulo,141,4,3,1,5,true,true,120000,432000,,612500
9468,São Paulo,25,1,1,0,2,true,true,16000,62000,,80300
9469,São Paulo,60,1,1,0,-,true,true,0,80000,,81300
9470,Porto Alegre,75,2,1,0,3,true,true,26000,88000,,119100
9471,São Paulo,45,2,1,1,11,true,true,38000,159800,,199900
9472,Porto Alegre,74,2,2,0,10,true,true,55000,270000,,334000
9473,São Paulo,38,1,1,0,1,true,true,6000,95000,,102300
9474,Porto Alegre,47,1,1,1,1,true,true,40000,220000,,263300
9475,São Paulo,63,2,3,1,1,true,true,69000,211400,,298100
9476,Porto Alegre,33,1,1,0,1,true,true,22000,90000,,122200
9477,São Paulo,40,1,1,0,11,true,true,37000,340000,,388800
9478,Belo Horizonte,180,3,3,2,4,true,true,35000,280000,,333800
9479,São Paulo,56,2,2,1,2,true,true,54200,151000,,220300
9480,São Paulo,250,4,2,8,-,true,true,0,1304000,,1374000
9481,Belo Horizonte,400,4,3,3,-,true,true,0,700000,,772800
9482,Belo Horizonte,120,4,3,2,1,true,true,0,325000,,329400
9483,Rio de Janeiro,200,4,3,1,1,true,true,240000,680000,,982200
9484,São Paulo,200,3,3,2,7,true,true,420000,722500,,1216000
9485,São Paulo,63,2,2,1,7,true,true,25000,250000,,278200
9486,São Paulo,54,1,1,1,8,true,true,125000,385000,,535800
9487,São Paulo,80,3,2,3,1,true,true,115000,161500,,294600
9488,Rio de Janeiro,110,3,1,1,1,true,true,100000,300000,,406900
9489,São Paulo,88,2,3,2,11,true,true,98000,683500,,785900
9490,Belo Horizonte,90,3,2,1,-,true,true,0,189000,,192100
9491,São Paulo,291,4,3,2,1,true,true,260000,540000,,850300
9492,Porto Alegre,48,2,1,1,1,true,true,41000,140000,,186100
9493,Campinas,70,2,1,2,5,true,true,77100,210000,,295300
9494,São Paulo,193,4,4,4,3,true,true,170000,900000,,1173000
9495,São Paulo,170,4,4,3,12,true,true,400000,144000,,629300
